"CID","SMILES"
162928,"C1C2=CC=CC=C2C3=NC(=CN31)C4=CC=CC=C4"
1386410,"CC1=NC(=NC2=C1C=C(C=C2)OC)NC3=NC(=O)C=C(N3)CSC4=NC5=CC=CC=C5N4"
5150995,"C1C(C(=NN1)C(=O)C2CO2)C3=CC=CC=C3"
12005566,"CCCCCCC[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)CCCCCCC.[I-]"
3781116,"CCC(=O)NC1=C(C2=NC3=CC=CC=C3N=C2N1C(C)C4=CC=CC=C4)S(=O)(=O)C5=CC=C(C=C5)C"
4207425,"CC1=CC(=CC=C1)NC2=NC(=C(C(=N2)N)[N+](=O)[O-])N3CCOCC3"
1601813,"CCCCCCCCCC1=NC2=C(C3=C(S2)COC(C3)(C)C)C(=O)N1NC(=O)C4=CC=CC=C4[N+](=O)[O-]"
5397608,"CCOC(=O)C1=C(SC2=C1CCC2)NC=C3C=CC=CC3=O"
6538223,"CCOC(=O)C1=C(SC(=C1C)C)NC=C2C=CC=C(C2=O)[N+](=O)[O-]"
3718852,"C1C(C(=O)N(C1=O)C2=CC=C(C=C2)Br)N(CCC3=CC=CC=C3)C(=S)NC4=CC=CC=C4"
1414396,"CC1=C(C=C(C=C1)C(=O)COC(=O)C2=CC(=CC=C2)N3C(=O)C4=C(C3=O)C5=CC=CC=C5N=C4C)C"
1100344,"CCOC(=O)C1=CC2=C(CC(OC2)(C)C)N=C1NC(=S)NC3=CC=CC=C3"
1005278,"CC1=NC2=C(C(=C1)C3=CC=CS3)C(=C(S2)C(=O)C4=CC(=C(C=C4)OC)OC)N"
1967612,"CCOC(=O)C1=C(SC2=C1CCC2)NC(=S)NC3=CC=CC=C3C"
1918330,"CCCOC1=CC=C(C=C1)CC2=C(N=C(N=C2Cl)SC)N(C)C"
1929027,"CC(C)NC1=NC(=NC(=N1)NCCOC2=CC=CC=C2)Cl"
12005588,"CC1=CC=C(C=C1)C2=NOC3C2C4CC3C5C4C(=O)N(C5=O)C6=C(C7=C(S6)CCCC7)C#N"
4887037,"CN1C(C2(CC3=C1C=CC(=C3)[N+](=O)[O-])C(=O)NC(=O)N(C2=O)C4=CC=C(C=C4)Br)C5=CC=CC=C5"
9620743,"CC(=NNC(=O)CSC1=CC=CC=N1)C=CC2=CC=CC=C2"
1941265,"CC(C)OC1=C(C=C(C=C1)CN=C(N)N=C(N)N)Cl"
6882949,"COC(=O)NN=CC1=CC=C(O1)C2=CC(=C(C=C2)Cl)Cl"
1976958,"C1=CC=C(C=C1)CNC(=O)C(=C2C3=CC=CC=C3C(=N2)NC(=O)C4=CC=CS4)C#N"
2728967,"CCOC(=O)C(C(F)(F)F)(NC(=O)C1=CC=CC=C1)OCC2=CC=C(C=C2)F"
4418966,"CC1=NN2C(=CC(=NC2=C1C3=CC=CC=C3)C(C)(C)C)SCC(=O)C4=CC=CS4"
5424384,"CC(=NNC(=O)CSC1=CC=CC=N1)C2=CC=C(C=C2)[N+](=O)[O-]"
945344,"C1CCC2=C(N=C3C(=C2C1)C4=C(S3)C(=O)N=CN4)C5=CC=CC=C5"
6885289,"CC1=CC=C(O1)C=NNC(=O)CSC2=NN=C(N2C3=CC=C(C=C3)Cl)C4=CC=CC=C4"
1975262,"C1=CC=C2C(=C1)C=NN(C2=O)CC3=NNC(=S)N3C4=CC(=CC(=C4)Cl)Cl"
12005662,"C1=CC(=CC=C1C(=O)C[N+]2=CN(N=C2)CC(=O)C3=C(C=C(C=C3)Cl)Cl)[N+](=O)[O-].[Br-]"
1416003,"CCC1=NN=C(S1)N2C(=O)C3=C(C2=O)C=C(C=C3)OC4=CC=C(C=C4)[N+](=O)[O-]"
6877789,"CC1=CC2=CC(=C(N=C2C=C1)Cl)C=NNC(=O)C3=CC=CC=C3O"
700611,"C1=CC=C(C=C1)C=C2C3=CC=CC=C3C(=O)O2"
1543050,"C1=CC=C(C=C1)C2=NN=C(N2C3=CC=C(C=C3)Cl)SCC(=O)NNC(=S)NC4=CC=CC=C4"
3626013,"CC1CCN(CC1)S(=O)(=O)C2=CC(=C(C=C2CCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)OC)OC"
6864425,"CC1=CC=C(C=C1)C2=NNC(=S)N2N=CC3=CC=CS3"
3731496,"C1C(C(=O)N(C1=O)C2=CC=CC=C2)NNC3=CC=CC=C3"
2028940,"COC1=CC(=CC(=C1)C2=NNC(=S)N2C3=CC4=C(C=C3)OCO4)OC"
739324,"C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=CC=C(C=C3)[N+](=O)[O-]"
4977629,"CC1(C(OC(=O)C2(C1=O)CCCCC2)C3=CC=CN3C4=CC=C(C=C4)[N+](=O)[O-])C"
6181653,"CC1=CC(=C(C=C1)OC2=C(C(=O)N3C=CC=CC3=N2)C=C(C#N)C(=O)NC4=C(N(N(C4=O)C5=CC=CC=C5)C)C)C"
899473,"CC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=O)N2NC(=S)N(C)C"
947476,"CN1C2=C(C=N1)C(=NC=N2)NNC(=O)CC3=CC(=C(C=C3)OC)OC"
5902905,"CCOC(=O)C(=NNC1=CC=CC=C1)SC2=NN=C(N2C3=CC=CC=C3)CCC4=CC=CC=C4"
1962096,"COC1=CC=CC(=C1)C(=O)NC2=NC(=C(O2)C3=CC=CC=C3)C4=CC=CC=C4"
5881835,"CC1=CC=CN2C1=NC(=C(C2=O)C=C(C#N)C(=O)NCC3=CC=CO3)N4CCC(CC4)C(=O)N"
1965120,"COC1=CC=C(C=C1)CC(=O)NNC2=NC=NC3=C2C=NN3C4=CC=CC=C4"
6888132,"C1=CC=C2C(=C1)C=C(O2)C(=O)NN=CC3=CC(=CC=C3)[N+](=O)[O-]"
9665324,"C1=CC=C(C=C1)C(C(=O)NN=CC2=CN=CC=C2)O"
5014092,"C1C2CC3CC1CC(C2)(C3)NC(=O)C4=CC=C(O4)C5=CC=C(C=C5)Cl"
1879980,"CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NNC(=S)NC(=O)C3=CC=C(C=C3)OC"
3338691,"CCOC(=O)NNC1CC(=O)N(C1=O)C2=CC=CC=C2"
935984,"CCCN1C(=NN=N1)NC(=O)C2=C(C=CC(=C2)Cl)Cl"
1881105,"CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NNC(=S)NC(=O)C3=CC=C(C=C3)F"
5929378,"CC(C)C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CC(=N2)C=CC3=CC=CC=C3"
6885572,"C1CN(CCN1CC(=O)NN=CC2=CC(=C(C=C2)Cl)[N+](=O)[O-])S(=O)(=O)C3=CC=C(C=C3)Br"
3798147,"CC1=C(C=C(C=C1)NC2=NC(=NC(=C2[N+](=O)[O-])N)NCC3CCCO3)C"
3756611,"CCOP(=O)(C(C(=O)N)NC(=O)NC1=CC(=C(C=C1)Cl)Cl)OCC"
5905056,"C1COC2=C(C=C(C=C2)C=CC(=O)C3=C(C4=CC=CC=C4C=C3)O)OC1"
1980951,"CC1=C(C(=CC=C1)C)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3"
948633,"COC1=CC(=C(C=C1)O)C=C(C#N)C(=O)NC2=CN=CC=C2"
4563615,"C1=CC(=CC(=C1)F)CSC(=NC2=CC(=CC=C2)F)NC#N"
5939997,"CC1CC1C2=CC=C(O2)C=C(C#N)C(=O)NC3=C(C(=CC=C3)Cl)Cl"
5390299,"CC1=CC=C(O1)C=NNC(=O)C2=CC=CS2"
6865062,"C1=CC=C(C=C1)CSC2=NN=C(S2)SCC(=O)NN=CC3=C(C=C(C=C3)Cl)Cl"
6885889,"CC1=CC=C(C=C1)C2=NN=C(N2C3=CC=CC=C3)SCC(=O)NN=CC4=CC=C(S4)C"
1869633,"CCCCN1C(=O)C2=CC3=CC=CC=C3N(C2=NC1=O)C4=CC=CC=C4C"
5774261,"CC1CC1C2=CC=C(O2)C=C(C#N)C(=O)NC3=CC=CC=C3Cl"
3449788,"CC1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=CC(=C(C=C3)[N+](=O)[O-])NCC4=CN=CC=C4"
589161,"CNC(=O)CCC1=C(C2=CC=CC=C2N1)SC3=CC=CC=C3"
9681121,"CC(CN1C=NC2=CC=CC=C21)C(=O)NN=CC3=CC=CC=C3OC"
4887460,"CN1C2=C(C=C(C=C2)[N+](=O)[O-])N=C1CN3CCN(CC3)C(=O)COC4=CC=C(C=C4)OC"
5912397,"COC1=CC=C(C=C1)C=CC2=NC3=CC=CC=C3N2CC4=CC=CC=C4OC"
2009477,"C1=CC=C2C(=C1)NC(=N2)CCNC(=O)C(=CC3=CC=CO3)NC(=O)C4=CC=C(C=C4)Br"
939445,"CC(C)C(C(=O)OC)NC(=O)NC1=CC(=CC=C1)Br"
12005759,"CC1=CC2=C(C=C1)NC(=O)C23C(C(C4N3CSC4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)C6=CC=CC=C6"
2039005,"CC1=NC2=C(S1)N(C3=C2C=C(C=C3)F)CC4=CC=CC=C4"
5936070,"CC1=CC=C(C=C1)C2=C(SC(=N2)C(=CC3=CC(=C(C=C3)Cl)Cl)C#N)NC(=O)C"
1839602,"C1=CC(=CC(=C1)Br)C2=NC(=O)C(=CC3=CC=CO3)N2"
12005761,"CN1C(=CC(=O)N(C1=O)C)NC(=O)C[N+]2=C3CCCN3C(=C2)C4=CC=C(C=C4)Cl.[Cl-]"
12005763,"CC1=CC=C(C=C1)C2=C[N+](=C3N2CCC3)CC(=O)OCC4=CC=CC=C4.[Br-]"
2018190,"CCC1=CC=C(C=C1)C=C2C(=O)C3=C(O2)C=C(C=C3)OC(=O)N4CCOCC4"
1421763,"C1COCCN1CC2=CC=C(C=C2)NC(=S)NC(=O)C=CC3=CC(=CC=C3)[N+](=O)[O-]"
1966177,"CCCCC(CCCC)(C(=O)NN(C1=CC=CC=C1)C(=O)CCl)O"
4371781,"CNC(=S)N(CC1=CC2=C(C=C1)OCO2)C3CC(=O)N(C3=O)C4=CC=CC=C4"
4620915,"CC1CCCCN1S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3C4=NC5=CC=CC=C5N4"
3400486,"C1CCC2=C(CC1)SC(=C2C(=O)N)NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4"
3309127,"COC(=O)C1=CC2=C(C=C1)N(C(=NC(=O)C3=CC=CO3)S2)CC=C"
954580,"CC1=CC=CC=C1CSCC2=NC3=CC=CC=C3N2"
12005869,"C1CN(C(OC1)CNC(=O)C(=O)NCCC2=CNC3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4"
9669453,"C1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NCC(=O)NN=CC3=CC=C(C=C3)Cl"
5323418,"CC1(CC2=C(C(N3C(=N2)N=NN3)C4=C(C=CC(=C4)OC)OC)C(=O)C1)C"
3404296,"COCCN(CCOC)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC2=NC(=C(S2)C(=O)C3=CC=CC=C3)C4=CC=CC=C4"
2141151,"C1CN(CC2=C1NC(=NC2=O)SCC(=O)NC3=CC=C(C=C3)F)CC4=CC=C(C=C4)F"
3714872,"COC1=CC=C(C=C1)C2CC(=NN2C(=O)CSC3=NC=CC=N3)C4=CC=C(C=C4)OC"
1263816,"CC(=O)NC1=CC=C(C=C1)NC2=C3C4=CC=CC=C4C(=O)C5=C3C(=CC=C5)N(C2=O)C"
4390735,"COC1=C(C=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)OCC(=O)C3=CC=CC=C3)[N+](=O)[O-]"
4404202,"C1=CC=C(C=C1)C2=NN=C(O2)NC(=O)C3=C(SC(=C3)Cl)Cl"
12005896,"CC1=CC(=NC=C1)NC(=O)C2(CCOCC2)C3=CC=CS3"
12005899,"CC(C1=CC=CC=C1)NC(=O)C2(CCOCC2)C3=CC=CS3"
12005911,"CCOC1=CC=C(C=C1)C2=NN=C3N2N=C(C=C3)SCC(=O)NC4=NC5=C(S4)C=C(C=C5)C"
4671763,"CCOC1=CC=C(C=C1)C(C2=C(SC(=C2C)C)NC(=O)C3=CC=CC=C3)N4CCN(CC4)C"
2049762,"CC1=NN=C(N(C1=O)N)SCC2=CC=CC3=CC=CC=C32"
6710528,"COC(=O)C1=C(C=C(S1)C2=CC=CC=C2)NC(=O)C3=CC=CC=C3"
2152001,"C1CC2=CC=CC=C2N(C1)C(=O)COC3=CC=CC4=C3CCN(C4=O)CC5=CC=CC=C5"
9663567,"COC1=C(C=C(C=C1)C=NNC(=O)C2=CC(=NN2)C3=CC4=C(C=C3)OCO4)OC"
5111725,"C1CC2=CC3=C(C4=C2C1=CC=C4)N=C(S3)NC(=O)C5=CC=CC=C5Cl"
2146892,"C1=CC=C(C=C1)NC2=NC(=O)SC2=CC3=CC=CO3"
4054874,"CCOC(=O)C1=C(C=C(S1)C2=CC=CC=C2)NC(=O)NC3=CC=CC=C3"
5178106,"C1CC(=O)N(C1=O)CC(=O)NC2=NC(=CS2)C3=CC=C(C=C3)OC4=CC=CC=C4"
1233632,"CCNC1=NC(=S)N=C(N1)NC(C)C"
12005961,"CCN(CC)C(=O)NC1CC(=O)N(C1)C2=CC=C(C=C2)OC"
2146894,"CC1=CC(=CC=C1)NC2=NC(=O)SC2=CC3=CC=CO3"
7190716,"C1=CC=C(C=C1)CSC2=NN3C(=NN=C3C4=CN=CC=C4)C=C2"
3418043,"CN(C)C(CNC(=S)NC1=CC=CC=C1)C2=CN=CC=C2"
2141147,"CC1=C(C=C(C=C1)NC(=O)CSC2=NC(=O)C3=C(N2)CCN(C3)CC4=CC=C(C=C4)F)C"
4626480,"CC1C(=O)N(C(=O)C(S1)C)CC(=O)NC2=CC=CC=C2OC"
4089354,"CC1(CC2=C(C(N1)(C)C)SC(=C2C(=O)OC)NC(=O)C3=CC=CC=C3[N+](=O)[O-])C"
5179211,"C1COC(=CO1)C(=O)NC2=CC=CC=C2C3=NC4=CC=CC=C4S3"
4122820,"CC1=CC(=C(C=C1)NC(=O)C2=CC(=O)C3=CC=CC=C3O2)C"
3307442,"CC1=CC(=C(C=C1)C)CSC2=NCCN2C(=O)CC3=CC=C(C=C3)[N+](=O)[O-]"
4571789,"CC1=CC=CC(=C1)C2=NSC(=N2)SCC(=O)C3=CC=C(C=C3)Cl"
12006040,"CC1=CC=C(C=C1)N2C(C(=CC2=O)C)C3=CC=C(C=C3)Cl"
7120055,"CC1=C(C=C(C=C1)N2C(=O)C3=C(C4=CC=CC=C4O3)NC2=S)C"
4656855,"CC1=CC=C(C=C1)C(=O)NC2=NN=C(O2)C3=CC=CO3"
4605932,"CC(C)(C)NC(=O)C12CC3CC(C1)CC(C3)(C2)Cl"
3275070,"CC(C)(C)C(=O)NNC1=NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=C3"
3553383,"CCOC1=CC=C(C=C1)N2C=C(C3=C2N=CN=C3SC(C)C(=O)OC)C4=CC=CC=C4"
4124514,"CC1=C(C(=CC=C1)C)NC2=NC=NC(=C2[N+](=O)[O-])N"
4391314,"COC1=CC(=C(C=C1)C2=CSC(=N2)NC(=O)CN3C(=O)CCC3=O)OC"
2152011,"CC1=CC(=C(C=C1)C)NC(=O)COC2=CC=CC3=C2CCN(C3=O)CC4=CC=CC=C4"
12006090,"C1CC(CCC1CN2C(=O)C3=CC=CC=C3N(C2=O)CC4=CC(=CC=C4)Cl)C(=O)NCCC5=CC=CC=C5"
2133895,"C1CN(CCN1CC2=CC=CC=C2)C(=O)C(Cl)Cl"
12006104,"COC1=CC=CC(=C1)N2CC(CC2=O)C(=O)NC3=NN=C(S3)SCC4=CN=CC=C4"
12006110,"CCCS(=O)(=O)C1=NC(=C(S1)NCC2=CC3=C(C=C2)OCO3)S(=O)(=O)C4=CC=C(C=C4)C"
2151869,"COC(=O)C1=CC(=C(C=C1)C(=O)OC)N2C(=O)C3=CC=CC=C3C4=CC=CC=C4C2=O"
2151868,"COC1=CC(=C(C=C1)N2C(=O)C3=CC=CC=C3C4=CC=CC=C4C2=O)OC"
4524308,"C1=CSC(=C1)CC(=O)NC2=NN=C(S2)SCC3=CC=C(C=C3)C(F)(F)F"
1236967,"C1CCN(CC1)C(=O)C2=C(N=C(S2)N3CCOCC3)C4=CC=CC=C4"
2144784,"C1COCCN1C2=NC(=C(S2)C(=O)NC3=CC=CC=C3)C4=CC=CC=C4"
4570694,"CCOC(=O)C1C(CC(=CC1=O)C2=CC=C(C=C2)C)C3=CC=C(C=C3)[N+](=O)[O-]"
2150445,"CC1=CC(=C(C=C1)C)NC(=O)CSC2=NC3=C(C(=O)N2C4=CC=CC=C4)OC5=CC=CC=C53"
7207119,"CC1=CC(=C(C=C1)C)NC(=O)CSC2=NN=C(C=C2)C3=CC=CO3"
9654161,"CC1=CC(=C(C=C1)OCC(=O)NN=C(C)C2=CC3=CC=CC=C3O2)C(C)C"
3437866,"COC1=CC=CC=C1N2C3=C(C=C(C=C3)[N+](=O)[O-])N=C2SCC(=O)NC4CCS(=O)(=O)C4"
9642705,"CC1=CC(=C(C(=C1)C)NC(=O)CON=C(C)C2=CC3=C(C=C2)OCCO3)C"
2109418,"CCOC(=O)C1=C(NC(=C1C)C(=O)COC(=O)CNC(=O)C2=CC=C(C=C2)Br)C"
2543654,"CC1=CC=CC=C1N2C(=NN=C2SCC(=O)NNC(=O)C3=CC=CC=C3)C"
2108351,"CC1=C(C(=NO1)C)CN(C2=CC=CC=C2)C(=S)NC3CC3"
6182550,"CC(C1=CC=CC=C1)NC(=O)COC(=O)C=CC2=CC=C(C=C2)[N+](=O)[O-]"
2323640,"C1=CC=C2C(=C1)C=CC=C2NC(=O)C=CC3=C(C=CC(=C3)[N+](=O)[O-])OC(F)F"
2125747,"CC1=CC(=NN1C2=CC=C(C=C2)C(=O)OCC(=O)NCC3=CC=C(C=C3)F)C"
2405501,"COC1=CC(=C(C=C1)NC(=O)CSC2=CC=CC3=C2N=CC=C3)OC"
9663379,"CC(=C)CNC(=S)NN=C(C)C1=CC=C(C=C1)OC"
2352379,"CC1=CC=C(C=C1)NC(=O)COC(=O)C2=C(C=CC(=C2)Cl)[N+](=O)[O-]"
5698092,"CC1CCC2=C(C1)SC3=NC(=NC(=C23)NC4=CC=C(C=C4)OC)CN5CCOCC5"
4223335,"CCOC(=O)C1=C(SC(=C1C)C(=O)OCC)NC(=O)CN2C(=O)C3(CC(CC(C3)(C)C)C)NC2=O"
3575161,"C1CCC2=C(C1)C=C(S2)C(=O)NN=C3CCC(CC3)C4=CC=CC=C4"
4282022,"CCC(CC)C1=NN=C(S1)NC(=O)C2CC(=O)N(C2)C3=CC4=C(C=C3)OCCO4"
6004217,"C1=CC=C(C=C1)CCNC(=S)NNC2=C3C=CC=CC3=NC2=O"
2122423,"CCOC(=O)C1=C(NC(=C1C)C(=O)COC(=O)C=CC2=C(C(=CC=C2)OC)OC)C"
2423952,"CC1=CC=C(C=C1)N2C(=CC(=N2)C3=CC=CC=C3)NC4=CC=CC=C4N"
10816,"C1=CC(=CC=C1C(=O)NN)Cl"
2357555,"COC1=CC=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)OC(=N3)SCC4=CC=C(C=C4)F"
2348156,"C1=CC=C(C=C1)CNC(=O)COC(=O)C=CC2=CC(=CC=C2)C(F)(F)F"
6281662,"CC1=CC=C(C=C1)CNC(=O)CON=CC2=CC=C(C=C2)C(C)(C)C"
6905415,"CCCN1C2=CC=CC=C2C(=NOCC(=O)NC3=CC=C(C=C3)C(C)C)C1=O"
2347806,"C1=CC(=CC(=C1)[N+](=O)[O-])NC(=O)COC(=O)C=CC2=CC=CO2"
9667689,"CC1=C(N=C2N1C=CC=C2)C(=O)NN=CC3=CC=CS3"
4650543,"CC1=CC(=C(C=C1NC(=O)COC(=O)CC(C)(C)C)OC)[N+](=O)[O-]"
2359397,"COC1=CC(=CC(=C1OC)OC)CC(=O)OCC(=O)NC2=CC(=CC=C2)[N+](=O)[O-]"
2437375,"COC1=CC=CC=C1CNC(=O)C2=CC=C(C=C2)C3=CC=CC=C3"
2478688,"C1=CC=C(C=C1)CN2C(=C(C(=O)NC2=O)N(CCO)C(=O)COC3=CC=C(C=C3)Cl)N"
2437146,"CC1=CC(=C(C=C1)C)NC(=O)COC(=O)C(=CC2=CC=CC=C2OC)C3=CC=CC=C3"
2467708,"CN(C1=CC=CC=C1)C(=O)CSC2=NN=C(O2)C3=NNC4=CC=CC=C43"
2313246,"CC1=CC(=C(C#N)C2=NC3=CC=CC=C3S2)C=C(N1C4=CC=C(C=C4)F)C"
6114427,"COC1=CC=C(C=C1)OCC(=O)NN=C2CCCC3=CC=CC=C32"
2501665,"C1CCC(CC1)NC(=O)NC(=O)COC(=O)C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]"
4611506,"CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N3CC4=CC=CC=C4C3=O)C"
2397354,"C1=CC=C(C=C1)C=CC(=O)OCC(=O)NC2=CC=CC=C2Br"
4042759,"CC1(C(=O)N(C(=O)N1)CC(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCOCC3)C4=CC5=CC=CC=C5C=C4"
2603963,"C1=CC=C(C(=C1)OCC(=O)OCC(=O)NC2=C(C=CS2)C(=O)N)F"
2400963,"C1CN(CCN1CC(=O)NC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=C(C=C4)O"
6277813,"CCNC(=S)NNC1=C2C=C(C=CC2=NC1=O)C(C)C"
4393350,"CC1=CC2=C(C=C1)N=C(N2)SC(C)C(=O)NCC3=CC4=C(C=C3)OCO4"
2091029,"COC1=CC=C(C=C1)C2=NN(C=C2CNC(=O)C3=CC(=CC=C3)[N+](=O)[O-])C4=CC=CC=C4"
2427626,"C1CCC(=CC1)CCNC(=O)COC(=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=C3"
2399443,"CCCCNC(=O)C(=C1N(C(=O)C(=CC2=CC=CC=C2OC(F)F)S1)CCCOC)C#N"
2399698,"C1CN(CCC1C(=O)N)CC(=O)NC2=CC=CC=C2SC3=CC=C(C=C3)Cl"
4287978,"CC1=CC=C(C=C1)S(=O)(=O)N(C)CC2=CC=C(C=C2)C(=O)NN=C3C4CC5CC(C4)CC3C5"
2432199,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)F)C(=O)OCC(=O)NC4=C(C=C(C=N4)Cl)Cl"
4200111,"COC1=CC=C(C=C1)OCC(CNC(=O)NC2=CC=C(C=C2)Cl)O"
2437421,"C1=CC=C(C=C1)N2C(=CC(=N2)C3=CC=CS3)C(=O)OCC(=O)NC4=C(C=CC(=C4)[N+](=O)[O-])Cl"
9610586,"CC1CCCCC1NC(=O)CON=CC2=CC=CC=C2OC(F)F"
2437339,"C1=CC(=CC=C1CNC(=O)COC(=O)CC2=CSC=C2)Cl"
2419462,"CC1=CC=C(C=C1)S(=O)(=O)N(C)CC(=O)OCC(=O)NC(C2=CC=CC=C2)C3=CC=CC=C3"
12006281,"C1CCC2=[N+](CC1)C3=C(N2CC(=O)NC4=CC=CC=C4)C=C(C=C3)C(F)(F)F.[Cl-]"
2379341,"C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)COC(=O)C3=CC=CS3"
2380472,"C1=CC=C(C=C1)CCNC(=O)COC(=O)CCSC2=CC=C(C=C2)Cl"
2337386,"COC1=CC=C(C=C1)N(CN2C(=O)C3=CC=CC=C3C2=O)C(=O)COC4=C(C=C(C=C4)Cl)Cl"
2454049,"CCOC(=O)C=C1N(C(=O)C(=CC2=CC=CC=C2C)S1)CC(=O)NCC3=CC4=C(C=C3)OCO4"
2081325,"C1COCCN1S(=O)(=O)C2=C(C=CC(=C2)C(=O)NC3=NC4=CC=CC=C4N3)F"
2377983,"C1=CC2=C(C=C1F)SC(=C2Cl)C(=O)OCC(=O)NC3=C(C=C(C=N3)Cl)Cl"
6379582,"CC(C1=CC=CC=C1)NC(=O)C(=CC2=CC=C(C=C2)OC(F)F)C3=CC=CC=C3"
901746,"CC1=NC(=CC=C1)N2C=C(C(=O)NC2=O)C#N"
5028285,"C1=CC=C(C=C1)CCC2=NN=C(S2)NC(=O)CC(C3=CC=CC=C3)NC(=O)C(F)(F)F"
604805,"CC1=C(C(=O)N=CN1)Br"
309819,"CN(C1=CC=CC=C1)C2=CC(=O)NC(=O)N2"
9644266,"CC(=NNC(=O)CC1=CC(=C(C=C1)OC)OC)CC(=O)NCC2=CC=CC=C2OC"
1225355,"CC1=C(C(=NN1CC2=CC=CC=C2)C)NC(=O)C3=CC=CS3"
900108,"C1CC2=NC3=C(N2C1)C(=O)N(C=N3)CC(=O)NCC4=CC=CC=C4"
2067779,"CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NP(=O)(OC3=CC=CC=C3F)OC4=CC=CC=C4F"
1420831,"COC1=C(C=C(C=C1)C2=NC(=CC(=O)O2)C3=C(C(=CC=C3)[N+](=O)[O-])O)OC"
15944683,"CC1=C(C=[N+](C=C1)C2=NC(=O)SC2=CNNC(=O)C3=CC=CC=C3[O-])C"
6882166,"CCC1=C[N+](=CC=C1)C2=C(SC(=N2)[O-])C=NNC(=S)NC3=CC=CC=C3"
850811,"CCCC1=NN(C(=C1Cl)C(=O)NC2=CC=C(C=C2)Cl)C"
3639126,"C1=CC2C3C(C1O2)C(=O)N(C3=O)NC(=O)C4=CC=NC=C4"
841205,"CC1=NN(C=C1CNC(=O)C2=CC=C(C=C2)F)C"
901443,"COC1=COC(=CC1=O)C=CC(=O)O"
3664705,"CCOC(=O)NC(=O)C(=CNC1=CC(=CC=C1)OC)C(=O)NC(=O)OCC"
851756,"C1=CC=C(C=C1)C=C2N=C(C(=O)O2)C3=CC=CC=C3"
9616053,"CC(=NNC(=O)C)C1=CC(=CC=C1)NC(=O)C2=CC=CS2"
15944729,"CC12CC3C4(O3)C(C1CCC2(C(=O)CO)O)CCC5=CC(=O)C=CC45C"
900944,"C1=CC(=CN=C1)C2=CC=NC3=NC=NN23"
9692514,"CC(=NNC1=NC(=O)C=C(N1)C2=CC=CC=C2)C3=CC=C(C=C3)OC"
833615,"CC1=CC(=CC(=C1)OCC(=O)NN2C(=O)C3=CC=CC=C3C2=O)C"
2388171,"C1=CC=C(C=C1)C2=NC(=CS2)CSC3=NC(=O)C=C(N3)N"
6068891,"CCN(CC)C1=CC(=O)C(=CNNC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=CC=C3OC)C=C1"
2390758,"C1CCN(C1)S(=O)(=O)C2=CC=CC(=C2)C(=O)N3CCN(CC3)C4=NC=CC=N4"
985266,"C1CN(CC2=CC=CC=C21)C3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)F"
2339760,"CN(C1=CC=C(C=C1)OCC(=O)OCC(=O)NC2=CC=CC=C2)S(=O)(=O)C3=CC=CS3"
4151188,"C1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)NC(=O)COC(=O)C3CC4CC3C=C4"
2082496,"C1CN(CCN1CC(=O)NC2=C(C=CC(=C2)[N+](=O)[O-])Cl)C3=CC=C(C=C3)O"
4144427,"CCN(CC)C1=C(C=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)Cl)Cl)NC(=S)NC(=O)C3CCCC3"
15944752,"C1C2C(CS1(=O)=O)SC(=[NH+]2)N.[Br-]"
1580316,"C1=CC=C(C=C1)CSC2=NN=C(S2)SCC(=O)NNC(=S)NC3=CC=CC=C3"
5534493,"CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=S)NNC3=C4C=C(C=CC4=NC3=O)Br"
